[2000-01-01 09:39:55.851] [INFO]     [Main] Application starting...
[2000-01-01 09:41:00.467] [TRACE]    [Decoder] LBE erkannt
[2000-01-01 09:41:00.469] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:08.538] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be fast running...
[2000-01-01 09:41:09.152] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:09.153] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:41:09.154] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:09.585] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:09.585] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:41:09.587] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:12.863] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:12.863] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:41:12.865] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:12.868] [TRACE]    [ActuatorController] 1: Festo 2 SM Active......
[2000-01-01 09:41:13.333] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:13.333] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:41:13.335] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:15.089] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:15.089] [TRACE]    [Decoder] LBE erkannt
[2000-01-01 09:41:15.091] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:15.092] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be stopped...
[2000-01-01 09:41:15.094] [TRACE]    [ActuatorController] 1: Festo 2 SM Resting......
[2000-01-01 09:41:16.214] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:16.214] [TRACE]    [Decoder] LBE erkannt
[2000-01-01 09:41:16.216] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:38.136] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be slow running...
[2000-01-01 09:41:39.996] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:39.996] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:41:39.998] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:41.644] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:41.644] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:41:41.646] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:49.627] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:49.627] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:41:49.629] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:49.632] [TRACE]    [ActuatorController] 1: Festo 2 SM Active......
[2000-01-01 09:41:50.636] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:50.636] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:41:50.638] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:54.849] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:54.849] [TRACE]    [Decoder] LBE erkannt
[2000-01-01 09:41:54.851] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:41:54.852] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be stopped...
[2000-01-01 09:41:54.854] [TRACE]    [ActuatorController] 1: Festo 2 SM Resting......
[2000-01-01 09:41:55.915] [TRACE]    [Decoder] decode...
[2000-01-01 09:41:55.915] [TRACE]    [Decoder] LBE erkannt
[2000-01-01 09:41:55.917] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:04.441] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be fast running...
[2000-01-01 09:42:05.050] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:05.051] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:42:05.052] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:05.491] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:05.492] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:42:05.493] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:08.765] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:08.765] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:42:08.766] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:08.770] [TRACE]    [ActuatorController] 1: Festo 2 SM Active......
[2000-01-01 09:42:09.230] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:09.230] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:42:09.232] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:10.988] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:10.988] [TRACE]    [Decoder] LBE erkannt
[2000-01-01 09:42:10.990] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:10.991] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be stopped...
[2000-01-01 09:42:10.992] [TRACE]    [ActuatorController] 1: Festo 2 SM Resting......
[2000-01-01 09:42:12.737] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:12.737] [TRACE]    [Decoder] LBE erkannt
[2000-01-01 09:42:12.739] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:12.740] [TRACE]    [ActuatorController] 1: Festo 2 LED Green off...
[2000-01-01 09:42:13.647] [TRACE]    [ActuatorController] green blinking stopped......
[2000-01-01 09:42:13.849] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:13.849] [TRACE]    [Decoder] BRS gedrueckt
[2000-01-01 09:42:13.850] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:14.046] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:14.046] [TRACE]    [Decoder] BRS gedrueckt
[2000-01-01 09:42:14.048] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:14.048] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:14.049] [TRACE]    [Decoder] BRS losgelassen
[2000-01-01 09:42:14.050] [TRACE]    [Decoder] BRS_SHORT erkannt
[2000-01-01 09:42:14.051] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:14.053] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON START LED ON
[2000-01-01 09:42:14.404] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:14.404] [TRACE]    [Decoder] BGS gedrueckt
[2000-01-01 09:42:14.405] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:14.525] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:14.525] [TRACE]    [Decoder] BGS losgelassen
[2000-01-01 09:42:14.526] [TRACE]    [Decoder] BGS_SHORT erkannt
[2000-01-01 09:42:14.527] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:14.528] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON START LED OFF
[2000-01-01 09:42:14.532] [TRACE]    [ActuatorController] 1: Festo 2 LED Green on......
[2000-01-01 09:42:35.154] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be fast running...
[2000-01-01 09:42:35.522] [TRACE]    [ActuatorController] 1: Festo 2 LED Green blinking(500Hz)...
[2000-01-01 09:42:35.783] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:35.783] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:42:35.785] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:36.286] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:36.286] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:42:36.287] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:38.250] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be slow running...
[2000-01-01 09:42:39.032] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be fast running...
[2000-01-01 09:42:39.996] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:39.997] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:42:39.998] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:40.323] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:40.323] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:42:40.325] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:45.485] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:45.485] [TRACE]    [Decoder] LBR erkannt
[2000-01-01 09:42:45.487] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:45.879] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:45.879] [TRACE]    [Decoder] LBR erkannt
[2000-01-01 09:42:45.881] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:45.883] [TRACE]    [ActuatorController] 1: Festo 2 LED Green on......
[2000-01-01 09:42:45.884] [TRACE]    [ActuatorController] 1: Festo 2 LED Yellow on......
[2000-01-01 09:42:46.065] [TRACE]    [ActuatorController] green blinking stopped......
[2000-01-01 09:42:46.422] [TRACE]    [ActuatorController] 1: Festo 2 LED Green blinking(500Hz)...
[2000-01-01 09:42:46.691] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:46.692] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:42:46.693] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:47.207] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:47.208] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:42:47.209] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:49.139] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be slow running...
[2000-01-01 09:42:49.932] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be fast running...
[2000-01-01 09:42:50.915] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:50.915] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:42:50.917] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:50.923] [TRACE]    [ActuatorController] 1: Festo 2 LED Green off...
[2000-01-01 09:42:50.928] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be stopped...
[2000-01-01 09:42:50.933] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON RESET LED ON
[2000-01-01 09:42:50.935] [TRACE]    [ActuatorController] 1: Festo 2 LED Q2 on......
[2000-01-01 09:42:50.938] [TRACE]    [ActuatorController] 1: Festo 2 LED Red blinking(1000Hz)...
[2000-01-01 09:42:50.941] [TRACE]    [ActuatorController] green blinking stopped......
[2000-01-01 09:42:52.074] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:52.074] [TRACE]    [Decoder] LBM erkannt
[2000-01-01 09:42:52.076] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:55.042] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:55.042] [TRACE]    [Decoder] LBR erkannt
[2000-01-01 09:42:55.044] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:55.045] [TRACE]    [ActuatorController] 1: Festo 2 LED Yellow off...
[2000-01-01 09:42:55.046] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON RESET LED ON
[2000-01-01 09:42:55.047] [TRACE]    [ActuatorController] 1: Festo 2 LED Q2 on......
[2000-01-01 09:42:55.049] [TRACE]    [ActuatorController] 1: Festo 2 LED Red blinking(2000Hz)...
[2000-01-01 09:42:55.764] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:55.764] [TRACE]    [Decoder] LBR erkannt
[2000-01-01 09:42:55.765] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:55.947] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:55.947] [TRACE]    [Decoder] LBR erkannt
[2000-01-01 09:42:55.948] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:55.950] [TRACE]    [ActuatorController] red blinking stopped......
[2000-01-01 09:42:55.952] [TRACE]    [ActuatorController] 1: Festo 2 LED Yellow on......
[2000-01-01 09:42:55.952] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON RESET LED ON
[2000-01-01 09:42:55.954] [TRACE]    [ActuatorController] 1: Festo 2 LED Q2 on......
[2000-01-01 09:42:55.955] [TRACE]    [ActuatorController] 1: Festo 2 LED Red blinking(1000Hz)...
[2000-01-01 09:42:57.526] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:57.526] [TRACE]    [Decoder] BGR gedrueckt
[2000-01-01 09:42:57.527] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:57.613] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:57.614] [TRACE]    [Decoder] BGR losgelassen
[2000-01-01 09:42:57.615] [TRACE]    [Decoder] BGR_SHORT erkannt
[2000-01-01 09:42:57.616] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:42:57.954] [TRACE]    [ActuatorController] red blinking stopped......
[2000-01-01 09:42:57.955] [TRACE]    [ActuatorController] 1: Festo 2 LED Yellow off...
[2000-01-01 09:42:57.955] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON RESET LED ON
[2000-01-01 09:42:57.957] [TRACE]    [ActuatorController] 1: Festo 2 LED Q2 on......
[2000-01-01 09:42:57.958] [TRACE]    [ActuatorController] 1: Festo 2 LED Red blinking(2000Hz)...
[2000-01-01 09:42:58.957] [TRACE]    [ActuatorController] red blinking stopped......
[2000-01-01 09:42:58.958] [TRACE]    [ActuatorController] 1: Festo 2 LED Q2 off......
[2000-01-01 09:42:58.958] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON RESET LED OFF
[2000-01-01 09:42:58.960] [TRACE]    [ActuatorController] 1: Festo 2 LED Red off...
[2000-01-01 09:42:58.960] [TRACE]    [ActuatorController] 1: Festo 2 LED Q2 on......
[2000-01-01 09:42:58.961] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON RESET LED ON
[2000-01-01 09:42:58.962] [TRACE]    [ActuatorController] 1: Festo 2 LED Red blinking(2000Hz)...
[2000-01-01 09:42:59.960] [TRACE]    [Decoder] decode...
[2000-01-01 09:42:59.960] [TRACE]    [Decoder] BGR gedrueckt
[2000-01-01 09:42:59.961] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:00.088] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:00.089] [TRACE]    [Decoder] BGR losgelassen
[2000-01-01 09:43:00.089] [TRACE]    [Decoder] BGR_SHORT erkannt
[2000-01-01 09:43:00.091] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:00.865] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:00.866] [TRACE]    [Decoder] BGR gedrueckt
[2000-01-01 09:43:00.867] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:00.960] [TRACE]    [ActuatorController] red blinking stopped......
[2000-01-01 09:43:00.961] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON RESET LED OFF
[2000-01-01 09:43:00.961] [TRACE]    [ActuatorController] 1: Festo 2 LED Q2 off......
[2000-01-01 09:43:00.962] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON START LED ON
[2000-01-01 09:43:00.963] [TRACE]    [ActuatorController] 1: Festo 2 LED Red off...
[2000-01-01 09:43:00.986] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:00.987] [TRACE]    [Decoder] BGR losgelassen
[2000-01-01 09:43:00.988] [TRACE]    [Decoder] BGR_SHORT erkannt
[2000-01-01 09:43:00.989] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:01.444] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:01.444] [TRACE]    [Decoder] BGS gedrueckt
[2000-01-01 09:43:01.445] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:01.547] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:01.547] [TRACE]    [Decoder] BGS losgelassen
[2000-01-01 09:43:01.548] [TRACE]    [Decoder] BGS_SHORT erkannt
[2000-01-01 09:43:01.549] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:01.550] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON START LED OFF
[2000-01-01 09:43:01.552] [TRACE]    [ActuatorController] 1: Festo 2 LED Green blinking(500Hz)...
[2000-01-01 09:43:01.554] [TRACE]    [ActuatorController] 1: Festo 2 LED Green on......
[2000-01-01 09:43:02.055] [TRACE]    [ActuatorController] green blinking stopped......
[2000-01-01 09:43:02.963] [TRACE]    [ActuatorController] red blinking stopped......
[2000-01-01 09:43:06.649] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be stopped...
[2000-01-01 09:43:06.653] [TRACE]    [ActuatorController] 1: Festo 2 SM Resting......
[2000-01-01 09:43:06.656] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON START LED OFF
[2000-01-01 09:43:06.660] [TRACE]    [ActuatorController] 1: Festo 2 LED Green on......
[2000-01-01 09:43:06.662] [TRACE]    [ActuatorController] 1: Festo 2 LED Red on......
[2000-01-01 09:43:06.663] [TRACE]    [ActuatorController] 1: Festo 2 LED Yellow on......
[2000-01-01 09:43:08.081] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON RESET LED ON
[2000-01-01 09:43:10.516] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:10.517] [TRACE]    [Decoder] BGR gedrueckt
[2000-01-01 09:43:10.517] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:10.674] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:10.674] [TRACE]    [Decoder] BGR losgelassen
[2000-01-01 09:43:10.676] [TRACE]    [Decoder] BGR_SHORT erkannt
[2000-01-01 09:43:10.677] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:10.678] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON RESET LED OFF
[2000-01-01 09:43:10.680] [TRACE]    [ActuatorController] 1: Festo 2 LED Q1 off......
[2000-01-01 09:43:10.683] [TRACE]    [ActuatorController] 1: Festo 2 LED Q2 off......
[2000-01-01 09:43:10.687] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON START LED ON
[2000-01-01 09:43:10.692] [TRACE]    [ActuatorController] 1: Festo 2 LED Green off...
[2000-01-01 09:43:10.696] [TRACE]    [ActuatorController] 1: Festo 2 LED Red off...
[2000-01-01 09:43:10.698] [TRACE]    [ActuatorController] 1: Festo 2 LED Yellow off...
[2000-01-01 09:43:11.064] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:11.064] [TRACE]    [Decoder] BGS gedrueckt
[2000-01-01 09:43:11.066] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:11.197] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:11.197] [TRACE]    [Decoder] BGS losgelassen
[2000-01-01 09:43:11.198] [TRACE]    [Decoder] BGS_SHORT erkannt
[2000-01-01 09:43:11.199] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2000-01-01 09:43:11.201] [TRACE]    [ActuatorController] 1: Festo 2 BUTTON START LED OFF
[2000-01-01 09:43:11.204] [TRACE]    [ActuatorController] 1: Festo 2 LED Green on......
[2000-01-01 09:43:27.800] [TRACE]    [ActuatorController] 1: Motor Festo 2 will be fast running...
[2000-01-01 09:43:28.168] [TRACE]    [ActuatorController] 1: Festo 2 LED Green blinking(500Hz)...
[2000-01-01 09:43:28.452] [TRACE]    [Decoder] decode...
[2000-01-01 09:43:28.453] [TRACE]    [Decoder] LBF erkannt
[2000-01-01 09:43:28.454] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
