[2025-01-27 16:22:55.337] [INFO]     [Main] Application starting...
[2025-01-27 16:23:06.956] [TRACE]    [FSMController] received PULSE_LBE_OPEN...0
[2025-01-27 16:23:14.573] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:14.573] [TRACE]    [Decoder] LBR erkannt
[2025-01-27 16:23:14.574] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:14.574] [TRACE]    [FSMController] received PULSE_LBR_OPEN...0
[2025-01-27 16:23:28.141] [TRACE]    [FSMController] received PULSE_ESTOP_LOW...1
[2025-01-27 16:23:28.768] [TRACE]    [FSMController] received PULSE_ESTOP_LOW...1
[2025-01-27 16:23:28.770] [TRACE]    [FSMController] received PULSE_ESTOP_HIGH...1
[2025-01-27 16:23:29.787] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:29.787] [TRACE]    [Decoder] current level: 0
[2025-01-27 16:23:29.788] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:29.788] [TRACE]    [FSMController] received PULSE_ESTOP_LOW...0
[2025-01-27 16:23:30.679] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:30.679] [TRACE]    [Decoder] current level: 0
[2025-01-27 16:23:30.680] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:30.680] [TRACE]    [FSMController] received PULSE_ESTOP_LOW...0
[2025-01-27 16:23:30.681] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:30.682] [TRACE]    [Decoder] current level: 1
[2025-01-27 16:23:30.682] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:30.683] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_OFF
[2025-01-27 16:23:30.684] [TRACE]    [FSMController] Sending pulse: PULSE_LY1_OFF
[2025-01-27 16:23:30.684] [TRACE]    [ActuatorController] 0: Festo 1 LED Green off...
[2025-01-27 16:23:30.685] [TRACE]    [FSMController] Sending pulse: PULSE_LR1_OFF
[2025-01-27 16:23:30.685] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow off...
[2025-01-27 16:23:30.686] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_OFF
[2025-01-27 16:23:30.687] [TRACE]    [ActuatorController] 0: Festo 1 LED Red off...
[2025-01-27 16:23:30.688] [TRACE]    [FSMController] Sending pulse: PULSE_LY2_OFF
[2025-01-27 16:23:30.689] [TRACE]    [FSMController] Sending pulse: PULSE_LR2_OFF
[2025-01-27 16:23:30.690] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_STOP
[2025-01-27 16:23:30.691] [TRACE]    [PositionTracker.onMotorSlow] [FST2] Motor Slow
[2025-01-27 16:23:30.691] [TRACE]    [ActuatorController] [Festo1] Motor stop
[2025-01-27 16:23:30.692] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR2_STOP
[2025-01-27 16:23:30.693] [WARNING]  [PositionTracker.onSortingModuleResting] [FST1]
[2025-01-27 16:23:30.693] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 16:23:30.694] [WARNING]  [PositionTracker.onSortingModuleResting] [FST2]
[2025-01-27 16:23:30.694] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 16:23:30.695] [TRACE]    [FSMController] Sending pulse: PULSE_SM2_RESTING
[2025-01-27 16:23:30.696] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL1_OFF
[2025-01-27 16:23:30.697] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_OFF
[2025-01-27 16:23:30.697] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON RESET LED OFF
[2025-01-27 16:23:30.698] [TRACE]    [FSMController] Sending pulse: PULSE_BRSL2_OFF
[2025-01-27 16:23:30.698] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED OFF
[2025-01-27 16:23:30.699] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_OFF
[2025-01-27 16:23:30.700] [TRACE]    [FSMController] Sending pulse: PULSE_Q11_OFF
[2025-01-27 16:23:30.701] [TRACE]    [FSMController] Sending pulse: PULSE_Q12_OFF
[2025-01-27 16:23:30.701] [TRACE]    [ActuatorController] 0: Festo 1 LED Q1 off......
[2025-01-27 16:23:30.703] [TRACE]    [FSMController] Sending pulse: PULSE_Q21_OFF
[2025-01-27 16:23:30.703] [TRACE]    [FSMController] Sending pulse: PULSE_Q22_OFF
[2025-01-27 16:23:30.704] [TRACE]    [ActuatorController] 0: Festo 1 LED Q2 off......
[2025-01-27 16:23:30.705] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_ON
[2025-01-27 16:23:30.705] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_ON
[2025-01-27 16:23:30.706] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED ON
[2025-01-27 16:23:30.707] [TRACE]    [FSMController] received PULSE_ESTOP_HIGH...0
[2025-01-27 16:23:32.632] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:32.633] [TRACE]    [Decoder] BGR gedrueckt
[2025-01-27 16:23:32.633] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:32.978] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:32.978] [TRACE]    [Decoder] BGR losgelassen
[2025-01-27 16:23:32.979] [TRACE]    [Decoder] BGR_SHORT erkannt
[2025-01-27 16:23:32.979] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:32.980] [TRACE]    [FSMController] received PULSE_BGR_SHORT...0
[2025-01-27 16:23:35.412] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:35.413] [TRACE]    [Decoder] BGS gedrueckt
[2025-01-27 16:23:35.413] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:35.772] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:35.773] [TRACE]    [Decoder] BGS losgelassen
[2025-01-27 16:23:35.773] [TRACE]    [Decoder] BGS_SHORT erkannt
[2025-01-27 16:23:35.774] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:35.774] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL1_OFF
[2025-01-27 16:23:35.775] [TRACE]    [FSMController] Sending pulse: PULSE_BGSL2_OFF
[2025-01-27 16:23:35.776] [TRACE]    [ActuatorController] 0: Festo 1 BUTTON START LED OFF
[2025-01-27 16:23:35.777] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 16:23:35.778] [TRACE]    [FSMController] Sending pulse: PULSE_LG2_ON
[2025-01-27 16:23:35.778] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 16:23:35.779] [TRACE]    [FSMController] received PULSE_BGS_SHORT...0
[2025-01-27 16:23:41.295] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:41.296] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 16:23:41.296] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:41.297] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 16:23:41.298] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 16:23:41.298] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 16:23:41.299] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 16:23:41.299] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 16:23:41.642] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:41.643] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 16:23:41.643] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:41.644] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 0000000
[2025-01-27 16:23:41.645] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 0 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 16:23:41.646] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:41.647] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:41.647] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:41.648] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:41.648] [DEBUG]    [Foo] Timer start with 0s, 827000000ns
[2025-01-27 16:23:41.649] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 827ms
	Pulse: 1ms
	PulseValue: 0
[2025-01-27 16:23:41.650] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:41.651] [DEBUG]    [Foo] Timer start with 1s, 654000000ns
[2025-01-27 16:23:41.651] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1654ms
	Pulse: 2ms
	PulseValue: 0
[2025-01-27 16:23:41.652] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:41.653] [DEBUG]    [Foo] Timer start with 2s, 562000000ns
[2025-01-27 16:23:41.654] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2562ms
	Pulse: 3ms
	PulseValue: 0
[2025-01-27 16:23:41.655] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 16:23:41.656] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 16:23:42.477] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 16:23:42.477] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 0
[2025-01-27 16:23:42.478] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 16:23:42.806] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 16:23:43.306] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 0
[2025-01-27 16:23:43.689] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 0
[2025-01-27 16:23:43.689] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:43.690] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 79%
	timeRemaining: 1535ms
	Pulse: 3
[2025-01-27 16:23:43.691] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 16:23:43.692] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 16:23:44.690] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 0 PUK Type: UNKNOWN PUK AverageHeight: 23
[2025-01-27 16:23:44.690] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:44.691] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:44.692] [DEBUG]    [] Killing timer of pulseValue: 0
[2025-01-27 16:23:44.692] [DEBUG]    [] Killing timer of pulseValue: 0
[2025-01-27 16:23:44.693] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 0
[2025-01-27 16:23:44.693] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:44.694] [DEBUG]    [Foo] Timer start with 2s, 892000000ns
[2025-01-27 16:23:44.695] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2892ms
	Pulse: 4ms
	PulseValue: 0
[2025-01-27 16:23:44.696] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:44.696] [DEBUG]    [Foo] Timer start with 3s, 444000000ns
[2025-01-27 16:23:44.697] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 3444ms
	Pulse: 5ms
	PulseValue: 0
[2025-01-27 16:23:44.698] [DEBUG]    [PositionTracker.onHSNewPuk] [FST1]
[2025-01-27 16:23:44.699] [DEBUG]    [PositionTracker.onIsNotValid] [FST1] HEIGHT_IS_NOT_VALID
[2025-01-27 16:23:44.699] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 0
[2025-01-27 16:23:44.700] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 0
[2025-01-27 16:23:44.701] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:44.701] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 625ms
	Pulse: 4
[2025-01-27 16:23:44.702] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:44.703] [TRACE]    [Timer] Timer speed updated
	speed: fast
	Progress: 0%
	timeRemaining: 1195ms
	Pulse: 5
[2025-01-27 16:23:44.704] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_FAST
[2025-01-27 16:23:44.705] [DEBUG]    [FSMController] received Digit1...57
[2025-01-27 16:23:44.705] [TRACE]    [ActuatorController] [Festo1] Motor fast
[2025-01-27 16:23:44.706] [DEBUG]    [FSMController] received AverageHeight...23
[2025-01-27 16:23:44.706] [TRACE]    [FSMController] received PULSE_HS1_SAMPLING_DONE...
[2025-01-27 16:23:45.327] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_SORTING_1_PUK_EXPECTED
	value: 0
[2025-01-27 16:23:45.725] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:45.726] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 16:23:45.726] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:45.727] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 0
[2025-01-27 16:23:45.728] [DEBUG]    [FOO] STOPPING
[2025-01-27 16:23:45.729] [TRACE]    [Timer] Timer stopped
	Progress: 85%
	Time: 171ms
	Pulse: 5
[2025-01-27 16:23:45.730] [DEBUG]    [PositionTracker.onIsNotMetal] [FST1] PUK Eject
	PUK-ID: 0
	PUK Type: PUK_WITH_HOLE
	PUK AverageHeight: 23
[2025-01-27 16:23:45.731] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:45.732] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:45.732] [DEBUG]    [Foo] Timer start with 180s, 0ns
[2025-01-27 16:23:45.733] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 180000ms
	Pulse: 6ms
	PulseValue: 0
[2025-01-27 16:23:45.734] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_ACTIVE
[2025-01-27 16:23:45.735] [TRACE]    [FSMController] received PULSE_LBM_INTERRUPTED...0
[2025-01-27 16:23:45.736] [TRACE]    [ActuatorController] 0: Festo 1 SM Active......
[2025-01-27 16:23:45.766] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:45.766] [TRACE]    [Decoder] LBM erkannt
[2025-01-27 16:23:45.767] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:45.767] [TRACE]    [FSMController] received PULSE_LBM_OPEN...0
[2025-01-27 16:23:45.799] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:45.799] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 16:23:45.800] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:45.800] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 16:23:45.801] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 16:23:45.801] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 16:23:45.886] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:45.887] [TRACE]    [Decoder] LBR erkannt
[2025-01-27 16:23:45.887] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:45.888] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 0
[2025-01-27 16:23:45.889] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 0
[2025-01-27 16:23:45.889] [TRACE]    [Timer] Motor state unchanged, Progress: 85%
[2025-01-27 16:23:45.890] [DEBUG]    [PositionTracker]  PUK between HS1 and LBM1 Removed PUK-ID:0PUK TypePUK_WITH_HOLEPUK AverageHeight FST1:23PUK Average Height FST2
[2025-01-27 16:23:45.891] [DEBUG]    [] Killing timer of pulseValue: 0
[2025-01-27 16:23:45.891] [TRACE]    [FSMController] Sending pulse: PULSE_SM1_RESTING
[2025-01-27 16:23:45.892] [TRACE]    [FSMController] Sending pulse: PULSE_LY1_ON
[2025-01-27 16:23:45.892] [TRACE]    [ActuatorController] 0: Festo 1 SM Resting......
[2025-01-27 16:23:45.893] [TRACE]    [FSMController] received PULSE_LBR_INTERRUPTED...0
[2025-01-27 16:23:45.894] [TRACE]    [ActuatorController] 0: Festo 1 LED Yellow on......
[2025-01-27 16:23:46.099] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:46.099] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 16:23:46.099] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:46.100] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 0000000
[2025-01-27 16:23:46.101] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 1 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 16:23:46.102] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:46.102] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:46.103] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:46.104] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:46.104] [DEBUG]    [Foo] Timer start with 0s, 827000000ns
[2025-01-27 16:23:46.105] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 827ms
	Pulse: 1ms
	PulseValue: 1
[2025-01-27 16:23:46.106] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:46.107] [DEBUG]    [Foo] Timer start with 1s, 654000000ns
[2025-01-27 16:23:46.107] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 1654ms
	Pulse: 2ms
	PulseValue: 1
[2025-01-27 16:23:46.108] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:46.109] [DEBUG]    [Foo] Timer start with 2s, 562000000ns
[2025-01-27 16:23:46.110] [TRACE]    [Timer] Timer started
	Speed: fast
	Progress: 0%
	Time: 2562ms
	Pulse: 3ms
	PulseValue: 1
[2025-01-27 16:23:46.111] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 16:23:46.111] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 16:23:46.932] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 16:23:46.932] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_INGRESS_1_DISTANCE_VALID
	value: 1
[2025-01-27 16:23:46.933] [TRACE]    [ActuatorController] 0: Festo 1 LED Green on......
[2025-01-27 16:23:47.308] [TRACE]    [ActuatorController] green blinking stopped......
[2025-01-27 16:23:47.762] [DEBUG]    [PositionTracker.listen] Message recieved
	code: PULSE_HS_1_PUK_EXPECTED
	value: 1
[2025-01-27 16:23:48.100] [TRACE]    [PositionTracker.updatePukQueue] Processing Puk with ID: 1
[2025-01-27 16:23:48.100] [DEBUG]    [FOO] CHANGING
[2025-01-27 16:23:48.101] [TRACE]    [Timer] Timer speed updated
	speed: slow
	Progress: 78%
	timeRemaining: 1654ms
	Pulse: 3
[2025-01-27 16:23:48.102] [TRACE]    [FSMController] Sending pulse: PULSE_MOTOR1_SLOW
[2025-01-27 16:23:48.103] [TRACE]    [ActuatorController] [Festo1] Motor slow
[2025-01-27 16:23:48.273] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:48.273] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 16:23:48.274] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:48.274] [TRACE]    [FSMController] Sending pulse: PULSE_LG1_ON
[2025-01-27 16:23:48.275] [TRACE]    [FSMController] received PULSE_LBF_INTERRUPTED LBF_1...0
[2025-01-27 16:23:48.276] [TRACE]    [ActuatorController] 0: Festo 1 LED Green blinking(500Hz)...
[2025-01-27 16:23:49.052] [TRACE]    [Decoder] decode...
[2025-01-27 16:23:49.052] [TRACE]    [Decoder] LBF erkannt
[2025-01-27 16:23:49.053] [TRACE]    [Decoder] Interrupt received entpacken und weitergabe an dispatcher...
[2025-01-27 16:23:49.053] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1] 1000000
[2025-01-27 16:23:49.054] [DEBUG]    [ PositionTracker] [FST1] PUK between LBF1 and HS1 - PUK-ID: 2 PUK Type: UNKNOWN PUK AverageHeight: 0
[2025-01-27 16:23:49.055] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:49.056] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:49.057] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:49.057] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:49.058] [DEBUG]    [Foo] Timer start with 2s, 952000000ns
[2025-01-27 16:23:49.058] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 2952ms
	Pulse: 1ms
	PulseValue: 2
[2025-01-27 16:23:49.060] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:49.060] [DEBUG]    [Foo] Timer start with 5s, 905000000ns
[2025-01-27 16:23:49.061] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 5905ms
	Pulse: 2ms
	PulseValue: 2
[2025-01-27 16:23:49.062] [DEBUG]    [FOO] STARTING
[2025-01-27 16:23:49.063] [DEBUG]    [Foo] Timer start with 7s, 532000000ns
[2025-01-27 16:23:49.064] [TRACE]    [Timer] Timer started
	Speed: slow
	Progress: 0%
	Time: 7532ms
	Pulse: 3ms
	PulseValue: 2
[2025-01-27 16:23:49.065] [DEBUG]    [PositionTracker.onIngressNewPuk] [FST1]
[2025-01-27 16:23:49.066] [TRACE]    [FSMController] received PULSE_LBF_OPEN...0
[2025-01-27 16:23:49.189] [DEBUG]    [PositionTracker] [FST1] PUK between HS1 and MS1 - PUK-ID: 1 PUK Type: UNKNOWN PUK AverageHeight: 26
[2025-01-27 16:23:49.189] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:49.190] [TRACE]    [Timer] New Timer
[2025-01-27 16:23:49.190] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 16:23:49.191] [DEBUG]    [] Killing timer of pulseValue: 1
[2025-01-27 16:23:49.192] [DEBUG]    [Foo] FractionRemaining is 0, PulseValue: 1
[2025-01-27 16:23:49.192] [DEBUG]    [FOO] STARTING
